File_name,Fish_ID,Common_Name,Species_Code,Family,Genus,Species,Date,Source_River,Imaging_Latitude,Imaging_Longitude,Fork_Length,Girth,Weight,Personnel,Comments,
CVR-1418.6.1556-US41602-Color-10-155,155,walleye,WYE,Percidae,Sander,vitreus,1-Apr-19,Tittabawassee,43.57,-84.195,NA,NA,NA,"BA, BB, CW, SM",,
CVR-1418.6.1556-US41602-Color-10-156,156,walleye,WYE,Percidae,Sander,vitreus,1-Apr-19,Tittabawassee,43.57,-84.195,NA,NA,0.92,"BA, BB, CW, SM",,
CVR-1418.6.1556-US41602-Color-10-157,157,walleye,WYE,Percidae,Sander,vitreus,1-Apr-19,Tittabawassee,43.57,-84.195,NA,NA,2.3,"BA, BB, CW, SM",,
CVR-1418.6.1556-US41602-Color-10-158,158,walleye,WYE,Percidae,Sander,vitreus,1-Apr-19,Tittabawassee,43.57,-84.195,NA,NA,2.34,"BA, BB, CW, SM",,
CVR-1418.6.1556-US41602-Color-10-159,159,walleye,WYE,Percidae,Sander,vitreus,1-Apr-19,Tittabawassee,43.57,-84.195,NA,NA,1.94,"BA, BB, CW, SM",,
CVR-1418.6.1556-US41602-Color-10-160,160,walleye,WYE,Percidae,Sander,vitreus,1-Apr-19,Tittabawassee,43.57,-84.195,NA,NA,1.46,"BA, BB, CW, SM",,
CVR-1418.6.1556-US41602-Color-10-161,161,walleye,WYE,Percidae,Sander,vitreus,1-Apr-19,Tittabawassee,43.57,-84.195,NA,NA,0.8,"BA, BB, CW, SM",,
CVR-1418.6.1556-US41602-Color-10-162,162,walleye,WYE,Percidae,Sander,vitreus,1-Apr-19,Tittabawassee,43.57,-84.195,NA,NA,1.36,"BA, BB, CW, SM",,
CVR-1418.6.1556-US41602-Color-10-163,163,common white sucker,CWS,Catostomidae,Catostomus,commersoni,1-Apr-19,Tittabawassee,43.57,-84.195,449,280,1.18,"BA, BB, CW, SM",,
CVR-1418.6.1556-US41602-Color-10-164,164,walleye,WYE,Percidae,Sander,vitreus,1-Apr-19,Tittabawassee,43.57,-84.195,NA,NA,1.95,"BA, BB, CW, SM",,
CVR-1418.6.1556-US41602-Color-10-165,165,walleye,WYE,Percidae,Sander,vitreus,1-Apr-19,Tittabawassee,43.57,-84.195,620,360,2.96,"BA, BB, CW, SM",,
CVR-1418.6.1556-US41602-Color-10-166,166,walleye,WYE,Percidae,Sander,vitreus,1-Apr-19,Tittabawassee,43.57,-84.195,NA,NA,1.86,"BA, BB, CW, SM",,
CVR-1418.6.1556-US41602-Color-10-167,167,walleye,WYE,Percidae,Sander,vitreus,1-Apr-19,Tittabawassee,43.57,-84.195,NA,NA,1.24,"BA, BB, CW, SM",,
CVR-1418.6.1556-US41602-Color-10-168,168,walleye,WYE,Percidae,Sander,vitreus,1-Apr-19,Tittabawassee,43.57,-84.195,NA,NA,2.34,"BA, BB, CW, SM",,
CVR-1418.6.1556-US41602-Color-10-169,169,walleye,WYE,Percidae,Sander,vitreus,1-Apr-19,Tittabawassee,43.57,-84.195,NA,NA,1.28,"BA, BB, CW, SM",,
CVR-1418.6.1556-US41602-Color-10-170,170,walleye,WYE,Percidae,Sander,vitreus,1-Apr-19,Tittabawassee,43.57,-84.195,NA,NA,1.26,"BA, BB, CW, SM",,
CVR-1418.6.1556-US41602-Color-10-171,171,walleye,WYE,Percidae,Sander,vitreus,1-Apr-19,Tittabawassee,43.57,-84.195,NA,NA,1.8,"BA, BB, CW, SM",,
CVR-1418.6.1556-US41602-Color-10-172,172,walleye,WYE,Percidae,Sander,vitreus,1-Apr-19,Tittabawassee,43.57,-84.195,NA,NA,NA,"BA, BB, CW, SM",,
CVR-1418.6.1556-US41602-Color-10-173,173,walleye,WYE,Percidae,Sander,vitreus,1-Apr-19,Tittabawassee,43.57,-84.195,NA,NA,NA,"BA, BB, CW, SM",,
CVR-1418.6.1556-US41602-Color-10-174,174,walleye,WYE,Percidae,Sander,vitreus,1-Apr-19,Tittabawassee,43.57,-84.195,NA,NA,NA,"BA, BB, CW, SM",,
CVR-1418.6.1556-US41602-Color-10-175,175,walleye,WYE,Percidae,Sander,vitreus,1-Apr-19,Tittabawassee,43.57,-84.195,NA,NA,NA,"BA, BB, CW, SM",,
CVR-1418.6.1556-US41602-Color-10-176,176,walleye,WYE,Percidae,Sander,vitreus,1-Apr-19,Tittabawassee,43.57,-84.195,NA,NA,NA,"BA, BB, CW, SM",,
CVR-1418.6.1556-US41602-Color-10-177,177,walleye,WYE,Percidae,Sander,vitreus,1-Apr-19,Tittabawassee,43.57,-84.195,NA,NA,NA,"BA, BB, CW, SM",,
CVR-1418.6.1556-US41602-Color-10-178,178,walleye,WYE,Percidae,Sander,vitreus,1-Apr-19,Tittabawassee,43.57,-84.195,NA,NA,NA,"BA, BB, CW, SM",,
CVR-1418.6.1556-US41602-Color-10-179,179,walleye,WYE,Percidae,Sander,vitreus,1-Apr-19,Tittabawassee,43.57,-84.195,NA,NA,NA,"BA, BB, CW, SM",,
CVR-1418.6.1556-US41602-Color-10-180,180,walleye,WYE,Percidae,Sander,vitreus,1-Apr-19,Tittabawassee,43.57,-84.195,NA,NA,NA,"BA, BB, CW, SM",,
CVR-1418.6.1556-US41602-Color-10-181,181,walleye,WYE,Percidae,Sander,vitreus,1-Apr-19,Tittabawassee,43.57,-84.195,NA,NA,NA,"BA, BB, CW, SM",,
CVR-1418.6.1556-US41602-Color-10-182,182,walleye,WYE,Percidae,Sander,vitreus,1-Apr-19,Tittabawassee,43.57,-84.195,NA,NA,NA,"BA, BB, CW, SM",,
CVR-1418.6.1556-US41602-Color-10-183,183,walleye,WYE,Percidae,Sander,vitreus,1-Apr-19,Tittabawassee,43.57,-84.195,NA,NA,NA,"BA, BB, CW, SM",,
CVR-1418.6.1556-US41602-Color-10-184,184,walleye,WYE,Percidae,Sander,vitreus,1-Apr-19,Tittabawassee,43.57,-84.195,NA,NA,NA,"BA, BB, CW, SM",,
CVR-1418.6.1556-US41602-Color-10-185,185,walleye,WYE,Percidae,Sander,vitreus,1-Apr-19,Tittabawassee,43.57,-84.195,NA,NA,NA,"BA, BB, CW, SM",,
CVR-1418.6.1556-US41602-Color-10-186,186,walleye,WYE,Percidae,Sander,vitreus,1-Apr-19,Tittabawassee,43.57,-84.195,NA,NA,NA,"BA, BB, CW, SM",,
CVR-1418.6.1556-US41602-Color-10-187,187,common white sucker,CWS,Catostomidae,Catostomus,commersoni,1-Apr-19,Tittabawassee,43.57,-84.195,393,255,0.94,"BA, BB, CW, SM",,
CVR-1418.6.1556-US41602-Color-10-188,188,walleye,WYE,Percidae,Sander,vitreus,1-Apr-19,Tittabawassee,43.57,-84.195,NA,NA,NA,"BA, BB, CW, SM",,
CVR-1418.6.1556-US41602-Color-10-189,189,walleye,WYE,Percidae,Sander,vitreus,1-Apr-19,Tittabawassee,43.57,-84.195,NA,NA,2.58,"BA, BB, CW, SM",,
CVR-1418.6.1556-US41602-Color-10-190,190,walleye,WYE,Percidae,Sander,vitreus,1-Apr-19,Tittabawassee,43.57,-84.195,NA,NA,NA,"BA, BB, CW, SM",,
CVR-1418.6.1556-US41602-Color-10-191,191,walleye,WYE,Percidae,Sander,vitreus,1-Apr-19,Tittabawassee,43.57,-84.195,575,345,2.46,"BA, BB, CW, SM",,
CVR-1418.6.1556-US41602-Color-10-192,192,walleye,WYE,Percidae,Sander,vitreus,1-Apr-19,Tittabawassee,43.57,-84.195,NA,NA,NA,"BA, BB, CW, SM",,
CVR-1418.6.1556-US41602-Color-10-193,193,walleye,WYE,Percidae,Sander,vitreus,1-Apr-19,Tittabawassee,43.57,-84.195,NA,NA,NA,"BA, BB, CW, SM",,
CVR-1418.6.1556-US41602-Color-10-194,194,walleye,WYE,Percidae,Sander,vitreus,1-Apr-19,Tittabawassee,43.57,-84.195,NA,NA,NA,"BA, BB, CW, SM",,
CVR-1418.6.1556-US41602-Color-10-195,195,walleye,WYE,Percidae,Sander,vitreus,1-Apr-19,Tittabawassee,43.57,-84.195,NA,NA,NA,"BA, BB, CW, SM",,
CVR-1418.6.1556-US41602-Color-10-196,196,walleye,WYE,Percidae,Sander,vitreus,1-Apr-19,Tittabawassee,43.57,-84.195,NA,NA,NA,"BA, BB, CW, SM",,
CVR-1418.6.1556-US41602-Color-10-197,197,smallmouth bass,SMB,Centrarchidae,Micropterus,dolomieu,1-Apr-19,Tittabawassee,43.57,-84.195,432,300,1.48,"BA, BB, CW, SM",,
CVR-1418.6.1556-US41602-Color-10-198,198,walleye,WYE,Percidae,Sander,vitreus,1-Apr-19,Tittabawassee,43.57,-84.195,NA,NA,NA,"BA, BB, CW, SM",,
CVR-1418.6.1556-US41602-Color-10-199,199,walleye,WYE,Percidae,Sander,vitreus,1-Apr-19,Tittabawassee,43.57,-84.195,NA,NA,NA,"BA, BB, CW, SM",,
CVR-1418.6.1556-US41602-Color-10-200,200,walleye,WYE,Percidae,Sander,vitreus,1-Apr-19,Tittabawassee,43.57,-84.195,NA,NA,NA,"BA, BB, CW, SM",,
CVR-1418.6.1556-US41602-Color-10-201,201,walleye,WYE,Percidae,Sander,vitreus,1-Apr-19,Tittabawassee,43.57,-84.195,NA,NA,NA,"BA, BB, CW, SM",,
CVR-1418.6.1556-US41602-Color-10-202,202,walleye,WYE,Percidae,Sander,vitreus,1-Apr-19,Tittabawassee,43.57,-84.195,NA,NA,2.68,"BA, BB, CW, SM",,
CVR-1418.6.1556-US41602-Color-10-203,203,walleye,WYE,Percidae,Sander,vitreus,1-Apr-19,Tittabawassee,43.57,-84.195,NA,NA,NA,"BA, BB, CW, SM",,
CVR-1418.6.1556-US41602-Color-10-204,204,walleye,WYE,Percidae,Sander,vitreus,1-Apr-19,Tittabawassee,43.57,-84.195,NA,NA,NA,"BA, BB, CW, SM",,
CVR-1418.6.1556-US41602-Color-10-205,205,walleye,WYE,Percidae,Sander,vitreus,1-Apr-19,Tittabawassee,43.57,-84.195,NA,NA,NA,"BA, BB, CW, SM",,
CVR-1418.6.1556-US41602-Color-10-206,206,walleye,WYE,Percidae,Sander,vitreus,1-Apr-19,Tittabawassee,43.57,-84.195,588,335,2.5,"BA, BB, CW, SM",,
CVR-1418.6.1556-US41602-Color-10-207,207,walleye,WYE,Percidae,Sander,vitreus,1-Apr-19,Tittabawassee,43.57,-84.195,NA,NA,NA,"BA, BB, CW, SM",,
CVR-1418.6.1556-US41602-Color-10-208,208,common white sucker,CWS,Catostomidae,Catostomus,commersoni,1-Apr-19,Tittabawassee,43.57,-84.195,480,265,1.46,"BA, BB, CW, SM",,
CVR-1418.6.1556-US41602-Color-10-209,209,walleye,WYE,Percidae,Sander,vitreus,1-Apr-19,Tittabawassee,43.57,-84.195,NA,NA,NA,"BA, BB, CW, SM",,
CVR-1418.6.1556-US41602-Color-10-210,210,walleye,WYE,Percidae,Sander,vitreus,1-Apr-19,Tittabawassee,43.57,-84.195,NA,NA,NA,"BA, BB, CW, SM",,
CVR-1418.6.1556-US41602-Color-10-211,211,walleye,WYE,Percidae,Sander,vitreus,1-Apr-19,Tittabawassee,43.57,-84.195,NA,NA,NA,"BA, BB, CW, SM",,
CVR-1418.6.1556-US41602-Color-10-212,212,walleye,WYE,Percidae,Sander,vitreus,1-Apr-19,Tittabawassee,43.57,-84.195,NA,NA,NA,"BA, BB, CW, SM",,
CVR-1418.6.1556-US41602-Color-10-213,213,walleye,WYE,Percidae,Sander,vitreus,1-Apr-19,Tittabawassee,43.57,-84.195,NA,NA,NA,"BA, BB, CW, SM",,
CVR-1418.6.1556-US41602-Color-10-214,214,walleye,WYE,Percidae,Sander,vitreus,1-Apr-19,Tittabawassee,43.57,-84.195,NA,NA,NA,"BA, BB, CW, SM",,
CVR-1418.6.1556-US41602-Color-10-215,215,walleye,WYE,Percidae,Sander,vitreus,1-Apr-19,Tittabawassee,43.57,-84.195,NA,NA,NA,"BA, BB, CW, SM",,
CVR-1418.6.1556-US41602-Color-10-216,216,walleye,WYE,Percidae,Sander,vitreus,1-Apr-19,Tittabawassee,43.57,-84.195,376,195,0.54,"BA, BB, CW, SM",,
CVR-1418.6.1556-US41602-Color-10-217,217,walleye,WYE,Percidae,Sander,vitreus,1-Apr-19,Tittabawassee,43.57,-84.195,NA,NA,NA,"BA, BB, CW, SM",,
CVR-1418.6.1556-US41602-Color-10-218,218,walleye,WYE,Percidae,Sander,vitreus,1-Apr-19,Tittabawassee,43.57,-84.195,NA,NA,NA,"BA, BB, CW, SM",,
CVR-1418.6.1556-US41602-Color-10-219,219,common white sucker,CWS,Catostomidae,Catostomus,commersoni,1-Apr-19,Tittabawassee,43.57,-84.195,486,280,1.42,"BA, BB, CW, SM",,
CVR-1418.6.1556-US41602-Color-10-220,220,walleye,WYE,Percidae,Sander,vitreus,1-Apr-19,Tittabawassee,43.57,-84.195,NA,NA,NA,"BA, BB, CW, SM",,
CVR-1418.6.1556-US41602-Color-10-221,221,walleye,WYE,Percidae,Sander,vitreus,1-Apr-19,Tittabawassee,43.57,-84.195,NA,NA,NA,"BA, BB, CW, SM",,
CVR-1418.6.1556-US41602-Color-10-222,222,walleye,WYE,Percidae,Sander,vitreus,1-Apr-19,Tittabawassee,43.57,-84.195,NA,NA,NA,"BA, BB, CW, SM",,
CVR-1418.6.1556-US41602-Color-10-223,223,common white sucker,CWS,Catostomidae,Catostomus,commersoni,1-Apr-19,Tittabawassee,43.57,-84.195,515,305,1.93,"BA, BB, CW, SM",,
CVR-1418.6.1556-US41602-Color-10-224,224,walleye,WYE,Percidae,Sander,vitreus,1-Apr-19,Tittabawassee,43.57,-84.195,NA,NA,NA,"BA, BB, CW, SM",,
CVR-1418.6.1556-US41602-Color-10-225,225,common white sucker,CWS,Catostomidae,Catostomus,commersoni,1-Apr-19,Tittabawassee,43.57,-84.195,520,290,1.77,"BA, BB, CW, SM",,
CVR-1418.6.1556-US41602-Color-10-226,226,walleye,WYE,Percidae,Sander,vitreus,1-Apr-19,Tittabawassee,43.57,-84.195,NA,NA,NA,"BA, BB, CW, SM",,
CVR-1418.6.1556-US41602-Color-10-227,227,walleye,WYE,Percidae,Sander,vitreus,1-Apr-19,Tittabawassee,43.57,-84.195,NA,NA,NA,"BA, BB, CW, SM",,
CVR-1418.6.1556-US41602-Color-10-228,228,quillback carpsucker, QBS,Catostomidae,Carpiodes,cyprinellus,1-Apr-19,Tittabawassee,43.57,-84.195,453,285,NA,"BA, BB, CW, SM",,
CVR-1418.6.1556-US41602-Color-10-229,229,walleye,WYE,Percidae,Sander,vitreus,1-Apr-19,Tittabawassee,43.57,-84.195,NA,NA,NA,"BA, BB, CW, SM",,
CVR-1418.6.1556-US41602-Color-10-230,230,common white sucker,CWS,Catostomidae,Catostomus,commersoni,1-Apr-19,Tittabawassee,43.57,-84.195,510,305,1.88,"BA, BB, CW, SM",,
CVR-1418.6.1556-US41602-Color-10-231,231,walleye,WYE,Percidae,Sander,vitreus,1-Apr-19,Tittabawassee,43.57,-84.195,NA,NA,NA,"BA, BB, CW, SM",,
CVR-1418.6.1556-US41602-Color-10-232,232,common white sucker,CWS,Catostomidae,Catostomus,commersoni,1-Apr-19,Tittabawassee,43.57,-84.195,436,250,1.16,"BA, BB, CW, SM",,
CVR-1418.6.1556-US41602-Color-10-233,233,common white sucker,CWS,Catostomidae,Catostomus,commersoni,1-Apr-19,Tittabawassee,43.57,-84.195,415,215,0.96,"BA, BB, CW, SM",,
CVR-1418.6.1556-US41602-Color-10-234,234,walleye,WYE,Percidae,Sander,vitreus,1-Apr-19,Tittabawassee,43.57,-84.195,NA,NA,NA,"BA, BB, CW, SM",,
CVR-1418.6.1556-US41602-Color-10-235,235,walleye,WYE,Percidae,Sander,vitreus,1-Apr-19,Tittabawassee,43.57,-84.195,NA,NA,NA,"BA, BB, CW, SM",,
CVR-1418.6.1556-US41602-Color-10-236,236,walleye,WYE,Percidae,Sander,vitreus,1-Apr-19,Tittabawassee,43.57,-84.195,NA,NA,NA,"BA, BB, CW, SM",,
CVR-1418.6.1556-US41602-Color-10-237,237,common white sucker,CWS,Catostomidae,Catostomus,commersoni,1-Apr-19,Tittabawassee,43.57,-84.195,490,305,1.92,"BA, BB, CW, SM",,
CVR-1418.6.1556-US41602-Color-10-238,238,common white sucker,CWS,Catostomidae,Catostomus,commersoni,1-Apr-19,Tittabawassee,43.57,-84.195,460,270,1.32,"BA, BB, CW, SM",,
CVR-1418.6.1556-US41602-Color-10-239,239,common white sucker,CWS,Catostomidae,Catostomus,commersoni,1-Apr-19,Tittabawassee,43.57,-84.195,482,280,1.58,"BA, BB, CW, SM",,
CVR-1418.6.1556-US41602-Color-10-240,240,walleye,WYE,Percidae,Sander,vitreus,1-Apr-19,Tittabawassee,43.57,-84.195,635,420,3.62,"BA, BB, CW, SM",,
CVR-1418.6.1556-US41602-Color-10-241,241,walleye,WYE,Percidae,Sander,vitreus,1-Apr-19,Tittabawassee,43.57,-84.195,NA,NA,NA,"BA, BB, CW, SM",,
CVR-1418.6.1556-US41602-Color-10-242,242,common white sucker,CWS,Catostomidae,Catostomus,commersoni,1-Apr-19,Tittabawassee,43.57,-84.195,408,255,0.98,"BA, BB, CW, SM",,
CVR-1418.6.1556-US41602-Color-10-243,243,walleye,WYE,Percidae,Sander,vitreus,1-Apr-19,Tittabawassee,43.57,-84.195,NA,NA,NA,"BA, BB, CW, SM",,
CVR-1418.6.1556-US41602-Color-10-244,244,walleye,WYE,Percidae,Sander,vitreus,1-Apr-19,Tittabawassee,43.57,-84.195,NA,NA,NA,"BA, BB, CW, SM",,
CVR-1418.6.1556-US41602-Color-10-245,245,walleye,WYE,Percidae,Sander,vitreus,1-Apr-19,Tittabawassee,43.57,-84.195,NA,NA,NA,"BA, BB, CW, SM",,
CVR-1418.6.1556-US41602-Color-10-246,246,common white sucker,CWS,Catostomidae,Catostomus,commersoni,1-Apr-19,Tittabawassee,43.57,-84.195,455,268,1.3,"BA, BB, CW, SM",,
CVR-1418.6.1556-US41602-Color-10-247,247,walleye,WYE,Percidae,Sander,vitreus,1-Apr-19,Tittabawassee,43.57,-84.195,NA,NA,NA,"BA, BB, CW, SM",,
CVR-1418.6.1556-US41602-Color-10-248,248,walleye,WYE,Percidae,Sander,vitreus,1-Apr-19,Tittabawassee,43.57,-84.195,NA,NA,NA,"BA, BB, CW, SM",,
CVR-1418.6.1556-US41602-Color-10-249,249,walleye,WYE,Percidae,Sander,vitreus,1-Apr-19,Tittabawassee,43.57,-84.195,NA,NA,NA,"BA, BB, CW, SM",,
CVR-1418.6.1556-US41602-Color-10-250,250,walleye,WYE,Percidae,Sander,vitreus,1-Apr-19,Tittabawassee,43.57,-84.195,NA,NA,NA,"BA, BB, CW, SM",,
CVR-1418.6.1556-US41602-Color-10-251,251,walleye,WYE,Percidae,Sander,vitreus,1-Apr-19,Tittabawassee,43.57,-84.195,NA,NA,NA,"BA, BB, CW, SM",,
CVR-1418.6.1556-US41602-Color-10-252,252,common white sucker,CWS,Catostomidae,Catostomus,commersoni,1-Apr-19,Tittabawassee,43.57,-84.195,460,272,1.44,"BA, BB, CW, SM",check sequence,
CVR-1418.6.1556-US41602-Color-10-253,253,walleye,WYE,Percidae,Sander,vitreus,1-Apr-19,Tittabawassee,43.57,-84.195,650,399,3.22,"BA, BB, CW, SM",,
CVR-1418.6.1556-US41602-Color-10-254,254,smallmouth bass,SMB,Centrarchidae,Micropterus,dolomieu,1-Apr-19,Tittabawassee,43.57,-84.195,420,294,1.24,"BA, BB, CW, SM",,
CVR-1418.6.1556-US41602-Color-10-255,255,common white sucker,CWS,Catostomidae,Catostomus,commersoni,1-Apr-19,Tittabawassee,43.57,-84.195,450,265,1.34,"BA, BB, CW, SM",,
CVR-1418.6.1556-US41602-Color-10-256,256,common white sucker,CWS,Catostomidae,Catostomus,commersoni,1-Apr-19,Tittabawassee,43.57,-84.195,505,282,1.65,"BA, BB, CW, SM",,
CVR-1418.6.1556-US41602-Color-10-257,257,common white sucker,CWS,Catostomidae,Catostomus,commersoni,1-Apr-19,Tittabawassee,43.57,-84.195,482,266,1.3,"BA, BB, CW, SM",,
CVR-1418.6.1556-US41602-Color-10-258,258,common white sucker,CWS,Catostomidae,Catostomus,commersoni,1-Apr-19,Tittabawassee,43.57,-84.195,382,224,0.84,"BA, BB, CW, SM",,
CVR-1418.6.1556-US41602-Color-10-259,259,common white sucker,CWS,Catostomidae,Catostomus,commersoni,1-Apr-19,Tittabawassee,43.57,-84.195,370,217,0.86,"BA, BB, CW, SM",,
CVR-1418.6.1556-US41602-Color-10-260,260,common white sucker,CWS,Catostomidae,Catostomus,commersoni,1-Apr-19,Tittabawassee,43.57,-84.195,349,196,0.72,"BA, BB, CW, SM",,
CVR-1418.6.1556-US41602-Color-10-261,261,common white sucker,CWS,Catostomidae,Catostomus,commersoni,1-Apr-19,Tittabawassee,43.57,-84.195,385,211,0.86,"BA, BB, CW, SM",,
CVR-1418.6.1556-US41602-Color-10-262,262,walleye,WYE,Percidae,Sander,vitreus,1-Apr-19,Tittabawassee,43.57,-84.195,NA,NA,NA,"BA, BB, CW, SM",,
CVR-1418.6.1556-US41602-Color-10-263,263,walleye,WYE,Percidae,Sander,vitreus,1-Apr-19,Tittabawassee,43.57,-84.195,NA,NA,NA,"BA, BB, CW, SM",,
CVR-1418.6.1556-US41602-Color-10-264,264,walleye,WYE,Percidae,Sander,vitreus,1-Apr-19,Tittabawassee,43.57,-84.195,385,195,0.76,"BA, BB, CW, SM",,
CVR-1418.6.1556-US41602-Color-10-265,265,common white sucker,CWS,Catostomidae,Catostomus,commersoni,1-Apr-19,Tittabawassee,43.57,-84.195,472,270,1.6,"BA, BB, CW, SM",,
CVR-1418.6.1556-US41602-Color-10-266,266,walleye,WYE,Percidae,Sander,vitreus,1-Apr-19,Tittabawassee,43.57,-84.195,NA,NA,NA,"BA, BB, CW, SM",,
CVR-1418.6.1556-US41602-Color-10-267,267,walleye,WYE,Percidae,Sander,vitreus,1-Apr-19,Tittabawassee,43.57,-84.195,NA,NA,NA,"BA, BB, CW, SM",,
CVR-1418.6.1556-US41602-Color-10-268,268,common white sucker,CWS,Catostomidae,Catostomus,commersoni,1-Apr-19,Tittabawassee,43.57,-84.195,NA,NA,NA,"BA, BB, CW, SM",,
CVR-1418.6.1556-US41602-Color-10-269,269,common white sucker,CWS,Catostomidae,Catostomus,commersoni,1-Apr-19,Tittabawassee,43.57,-84.195,NA,NA,NA,"BA, BB, CW, SM",,
CVR-1418.6.1556-US41602-Color-10-270,270,walleye,WYE,Percidae,Sander,vitreus,1-Apr-19,Tittabawassee,43.57,-84.195,NA,NA,NA,"BA, BB, CW, SM",,
CVR-1418.6.1556-US41602-Color-10-271,271,common white sucker,CWS,Catostomidae,Catostomus,commersoni,1-Apr-19,Tittabawassee,43.57,-84.195,NA,NA,NA,"BA, BB, CW, SM",,
CVR-1418.6.1556-US41602-Color-10-272,272,walleye,WYE,Percidae,Sander,vitreus,1-Apr-19,Tittabawassee,43.57,-84.195,NA,NA,NA,"BA, BB, CW, SM",,
CVR-1418.6.1556-US41602-Color-10-273,273,walleye,WYE,Percidae,Sander,vitreus,1-Apr-19,Tittabawassee,43.57,-84.195,NA,NA,NA,"BA, BB, CW, SM",,
CVR-1418.6.1556-US41602-Color-10-274,274,walleye,WYE,Percidae,Sander,vitreus,1-Apr-19,Tittabawassee,43.57,-84.195,394,200,0.82,"BA, BB, CW, SM",,
CVR-1418.6.1556-US41602-Color-10-275,275,walleye,WYE,Percidae,Sander,vitreus,1-Apr-19,Tittabawassee,43.57,-84.195,721,450,5.48,"BA, BB, CW, SM",,
CVR-1418.6.1556-US41602-Color-10-276,276,walleye,WYE,Percidae,Sander,vitreus,1-Apr-19,Tittabawassee,43.57,-84.195,NA,NA,NA,"BA, BB, CW, SM",,
CVR-1418.6.1556-US41602-Color-10-277,277,walleye,WYE,Percidae,Sander,vitreus,1-Apr-19,Tittabawassee,43.57,-84.195,NA,NA,NA,"BA, BB, CW, SM",,
CVR-1418.6.1556-US41602-Color-10-278,278,walleye,WYE,Percidae,Sander,vitreus,1-Apr-19,Tittabawassee,43.57,-84.195,NA,NA,NA,"BA, BB, CW, SM",,
CVR-1418.6.1556-US41602-Color-10-279,279,walleye,WYE,Percidae,Sander,vitreus,1-Apr-19,Tittabawassee,43.57,-84.195,NA,NA,NA,"BA, BB, CW, SM",,
CVR-1418.6.1556-US41602-Color-10-280,280,common white sucker,CWS,Catostomidae,Catostomus,commersoni,1-Apr-19,Tittabawassee,43.57,-84.195,500,300,1.84,"BA, BB, CW, SM",,
CVR-1418.6.1556-US41602-Color-10-281,281,quillback carpsucker, QBS,Catostomidae,Carpiodes,cyprinellus,1-Apr-19,Tittabawassee,43.57,-84.195,467,420,2.6,"BA, BB, CW, SM",,
CVR-1418.6.1556-US41602-Color-10-282,282,walleye,WYE,Percidae,Sander,vitreus,1-Apr-19,Tittabawassee,43.57,-84.195,NA,NA,NA,"BA, BB, CW, SM",,
CVR-1418.6.1556-US41602-Color-10-283,283,quillback carpsucker, QBS,Catostomidae,Carpiodes,cyprinellus,1-Apr-19,Tittabawassee,43.57,-84.195,495,415,3.22,"BA, BB, CW, SM",,
CVR-1418.6.1556-US41602-Color-10-284,284,common white sucker,CWS,Catostomidae,Catostomus,commersoni,1-Apr-19,Tittabawassee,43.57,-84.195,495,275,1.68,"BA, BB, CW, SM",,
CVR-1418.6.1556-US41602-Color-10-285,285,quillback carpsucker, QBS,Catostomidae,Carpiodes,cyprinellus,1-Apr-19,Tittabawassee,43.57,-84.195,479,435,2.9,"BA, BB, CW, SM",,
CVR-1418.6.1556-US41602-Color-10-286,286,common white sucker,CWS,Catostomidae,Catostomus,commersoni,1-Apr-19,Tittabawassee,43.57,-84.195,421,255,1.04,"BA, BB, CW, SM",,
CVR-1418.6.1556-US41602-Color-10-287,287,walleye,WYE,Percidae,Sander,vitreus,1-Apr-19,Tittabawassee,43.57,-84.195,NA,NA,NA,"BA, BB, CW, SM",,
CVR-1418.6.1556-US41602-Color-10-288,288,walleye,WYE,Percidae,Sander,vitreus,1-Apr-19,Tittabawassee,43.57,-84.195,NA,NA,NA,"BA, BB, CW, SM",,
CVR-1418.6.1556-US41602-Color-10-289,289,walleye,WYE,Percidae,Sander,vitreus,1-Apr-19,Tittabawassee,43.57,-84.195,NA,NA,NA,"BA, BB, CW, SM",,
CVR-1418.6.1556-US41602-Color-10-290,290,quillback carpsucker, QBS,Catostomidae,Carpiodes,cyprinellus,1-Apr-19,Tittabawassee,43.57,-84.195,371,340,1.28,"BA, BB, CW, SM",,
CVR-1418.6.1556-US41602-Color-10-291,291,walleye,WYE,Percidae,Sander,vitreus,1-Apr-19,Tittabawassee,43.57,-84.195,NA,NA,NA,"BA, BB, CW, SM",,
CVR-1418.6.1556-US41602-Color-10-292,292,walleye,WYE,Percidae,Sander,vitreus,1-Apr-19,Tittabawassee,43.57,-84.195,NA,NA,NA,"BA, BB, CW, SM",,
CVR-1418.6.1556-US41602-Color-10-293,293,walleye,WYE,Percidae,Sander,vitreus,1-Apr-19,Tittabawassee,43.57,-84.195,NA,NA,NA,"BA, BB, CW, SM",,
CVR-1418.6.1556-US41602-Color-10-294,294,walleye,WYE,Percidae,Sander,vitreus,1-Apr-19,Tittabawassee,43.57,-84.195,691,430,4.78,"BA, BB, CW, SM",,
CVR-1418.6.1556-US41602-Color-10-295,295,walleye,WYE,Percidae,Sander,vitreus,1-Apr-19,Tittabawassee,43.57,-84.195,767,495,6.44,"BA, BB, CW, SM",,
CVR-1418.6.1556-US41602-Color-10-296,296,walleye,WYE,Percidae,Sander,vitreus,1-Apr-19,Tittabawassee,43.57,-84.195,NA,NA,NA,"BA, BB, CW, SM",,
